"county_code","county","office","district","party","candidate","votes","pct"
"69","St. Louis","State House","3A","DFL","DAVID DILL","5064","67.19"
"69","St. Louis","State House","3A","WI","WRITE-IN**","23","0.31"
"69","St. Louis","State House","3B","R","WADE K. FREMLING","5259","38.43"
"69","St. Louis","State House","3B","DFL","MARY MURPHY","8409","61.45"
"69","St. Louis","State House","3B","WI","WRITE-IN**","16","0.12"
"69","St. Louis","State House","6A","R","ROGER WEBER","3559","29.82"
"69","St. Louis","State House","6A","DFL","CARLY MELIN","8349","69.95"
"69","St. Louis","State House","6A","WI","WRITE-IN**","28","0.23"
"69","St. Louis","State House","6B","R","MATT MATASICH","6334","35.73"
"69","St. Louis","State House","6B","DFL","JASON METSA","11363","64.11"
"69","St. Louis","State House","6B","WI","WRITE-IN**","28","0.16"
"69","St. Louis","State House","7A","R","BECKY HALL","5175","33.28"
"69","St. Louis","State House","7A","DFL","JENNIFER SCHULTZ","9658","62.11"
"69","St. Louis","State House","7A","GP","KRISTINE OSBAKKEN","693","4.46"
"69","St. Louis","State House","7A","WI","WRITE-IN**","23","0.15"
"69","St. Louis","State House","7B","R","TRAVIS SILVERS","3803","28.64"
"69","St. Louis","State House","7B","DFL","ERIK SIMONSON","9435","71.05"
"69","St. Louis","State House","7B","WI","WRITE-IN**","42","0.32"
"69","St. Louis","State House","11A","R","TIM HAFVENSTEIN","232","33.00"
"69","St. Louis","State House","11A","DFL","MIKE SUNDIN","469","66.71"
"69","St. Louis","State House","11A","WI","WRITE-IN**","2","0.28"
"69","St. Louis","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","2062","2.54"
"69","St. Louis","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","26423","32.50"
"69","St. Louis","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","50484","62.09"
"69","St. Louis","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","717","0.88"
"69","St. Louis","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","1589","1.95"
"69","St. Louis","Governor & Lt Governor","","WI","WRITE-IN**","36","0.04"
"69","St. Louis","Secretary of State","","IP","BOB HELLAND","3664","4.61"
"69","St. Louis","Secretary of State","","R","DAN SEVERSON","26750","33.67"
"69","St. Louis","Secretary of State","","DFL","STEVE SIMON","47236","59.46"
"69","St. Louis","Secretary of State","","LIB","BOB ODDEN","1738","2.19"
"69","St. Louis","Secretary of State","","WI","WRITE-IN**","59","0.07"
"69","St. Louis","State Auditor","","IP","PATRICK DEAN","3063","3.85"
"69","St. Louis","State Auditor","","R","RANDY GILBERT","25301","31.78"
"69","St. Louis","State Auditor","","DFL","REBECCA OTTO","47067","59.13"
"69","St. Louis","State Auditor","","LIB","KEEGAN IVERSEN","1175","1.48"
"69","St. Louis","State Auditor","","GLC","JUDITH SCHWARTZBACKER","2943","3.70"
"69","St. Louis","State Auditor","","WI","WRITE-IN**","55","0.07"
"69","St. Louis","Attorney General","","IP","BRANDAN BORGOS","1610","2.01"
"69","St. Louis","Attorney General","","R","SCOTT NEWMAN","23013","28.80"
"69","St. Louis","Attorney General","","DFL","LORI SWANSON","50125","62.73"
"69","St. Louis","Attorney General","","GP","ANDY DAWKINS","1126","1.41"
"69","St. Louis","Attorney General","","LIB","MARY O'CONNOR","1078","1.35"
"69","St. Louis","Attorney General","","LMN","DAN R. VACEK","2913","3.65"
"69","St. Louis","Attorney General","","WI","WRITE-IN**","42","0.05"
"69","St. Louis","County Commissioner District 1","01","NP","FRANK JEWELL","5158","58.99"
"69","St. Louis","County Commissioner District 1","01","NP","JIM BOOTH","3524","40.30"
"69","St. Louis","County Commissioner District 1","01","WI","WRITE-IN**","62","0.71"
"69","St. Louis","County Commissioner District 4","04","NP","CHRISTINA HUJANEN","5806","42.80"
"69","St. Louis","County Commissioner District 4","04","NP","TOM RUKAVINA","7709","56.83"
"69","St. Louis","County Commissioner District 4","04","WI","WRITE-IN**","50","0.37"
"69","St. Louis","County Commissioner District 6","06","NP","KEITH NELSON","10160","97.04"
"69","St. Louis","County Commissioner District 6","06","WI","WRITE-IN**","310","2.96"
"69","St. Louis","Special Election for County Commissioner District 7","07","NP","STEVE RAUKAR","9343","98.50"
"69","St. Louis","Special Election for County Commissioner District 7","07","WI","WRITE-IN**","142","1.50"
"69","St. Louis","County Auditor/Treasurer","","NP","DONALD DICKLICH","65370","99.07"
"69","St. Louis","County Auditor/Treasurer","","WI","WRITE-IN**","613","0.93"
"69","St. Louis","County Sheriff","","NP","ROSS LITMAN","64956","98.81"
"69","St. Louis","County Sheriff","","WI","WRITE-IN**","782","1.19"
"69","St. Louis","County Attorney","","NP","MARK S. RUBIN","65508","99.10"
"69","St. Louis","County Attorney","","WI","WRITE-IN**","594","0.90"
"69","St. Louis","Soil and Water Supervisor District 1 (North)","3137","NP","MARGARET (PEGGY) PEARSON","14982","55.14"
"69","St. Louis","Soil and Water Supervisor District 1 (North)","3137","NP","STAN BURIA","12079","44.46"
"69","St. Louis","Soil and Water Supervisor District 1 (North)","3137","WI","WRITE-IN**","110","0.40"
"69","St. Louis","Soil and Water Supervisor District 3 (North)","3137","WI","WRITE-IN**","1205","100.00"
"69","St. Louis","Soil and Water Supervisor District 2 (South)","3138","NP","KERRY M. LEIDER","15497","40.65"
"69","St. Louis","Soil and Water Supervisor District 2 (South)","3138","NP","MARCIA E. STROMGREN","22309","58.51"
"69","St. Louis","Soil and Water Supervisor District 2 (South)","3138","WI","WRITE-IN**","320","0.84"
"69","St. Louis","Soil and Water Supervisor District 3 (South)","3138","NP","ALBERT MOLINE","34612","98.99"
"69","St. Louis","Soil and Water Supervisor District 3 (South)","3138","WI","WRITE-IN**","354","1.01"
"69","St. Louis","Soil and Water Supervisor District 5 (South)","3138","NP","DEBRA L. TAYLOR","34516","99.06"
"69","St. Louis","Soil and Water Supervisor District 5 (South)","3138","WI","WRITE-IN**","327","0.94"
"69","St. Louis","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","26892","40.19"
"69","St. Louis","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","39861","59.57"
"69","St. Louis","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","167","0.25"
"69","St. Louis","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","30645","46.71"
"69","St. Louis","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","34799","53.05"
"69","St. Louis","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","157","0.24"
"69","St. Louis","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","56695","99.25"
"69","St. Louis","Judge - Court of Appeals 1","","WI","WRITE-IN**","431","0.75"
"69","St. Louis","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","56157","99.29"
"69","St. Louis","Judge - Court of Appeals 3","","WI","WRITE-IN**","402","0.71"
"69","St. Louis","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","55875","99.31"
"69","St. Louis","Judge - Court of Appeals 4","","WI","WRITE-IN**","390","0.69"
"69","St. Louis","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","55780","99.33"
"69","St. Louis","Judge - Court of Appeals 9","","WI","WRITE-IN**","378","0.67"
"69","St. Louis","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","55783","99.36"
"69","St. Louis","Judge - Court of Appeals 10","","WI","WRITE-IN**","357","0.64"
"69","St. Louis","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","55907","99.33"
"69","St. Louis","Judge - Court of Appeals 12","","WI","WRITE-IN**","376","0.67"
"69","St. Louis","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","55667","99.37"
"69","St. Louis","Judge - Court of Appeals 15","","WI","WRITE-IN**","352","0.63"
"69","St. Louis","Judge - 6th District Court 1","06","NP","DAVID E. ACKERSON","56712","99.16"
"69","St. Louis","Judge - 6th District Court 1","06","WI","WRITE-IN**","482","0.84"
"69","St. Louis","Judge - 6th District Court 3","06","NP","ROBERT MACAULAY","55969","99.32"
"69","St. Louis","Judge - 6th District Court 3","06","WI","WRITE-IN**","384","0.68"
"69","St. Louis","Judge - 6th District Court 4","06","NP","DAVID M. JOHNSON","56166","99.36"
"69","St. Louis","Judge - 6th District Court 4","06","WI","WRITE-IN**","364","0.64"
"69","St. Louis","Judge - 6th District Court 7","06","NP","GARY J. PAGLIACCETTI","57771","99.30"
"69","St. Louis","Judge - 6th District Court 7","06","WI","WRITE-IN**","405","0.70"
"69","St. Louis","Judge - 6th District Court 9","06","NP","ERIC HYLDEN","56501","99.31"
"69","St. Louis","Judge - 6th District Court 9","06","WI","WRITE-IN**","395","0.69"
"69","St. Louis","Judge - 6th District Court 12","06","NP","SALLY L. TARNOWSKI","57394","99.24"
"69","St. Louis","Judge - 6th District Court 12","06","WI","WRITE-IN**","441","0.76"
"70","Scott","U.S. Senate","","IP","STEVE CARLSON","922","2.04"
"70","Scott","U.S. Senate","","R","MIKE MCFADDEN","24963","55.23"
"70","Scott","U.S. Senate","","DFL","AL FRANKEN","18597","41.14"
"70","Scott","U.S. Senate","","LIB","HEATHER JOHNSON","704","1.56"
"70","Scott","U.S. Senate","","WI","WRITE-IN**","16","0.04"
"70","Scott","U.S. House","2","IP","PAULA OVERBY","2288","5.10"
"70","Scott","U.S. House","2","R","JOHN KLINE","28666","63.86"
"70","Scott","U.S. House","2","DFL","MIKE OBERMUELLER","13903","30.97"
"70","Scott","U.S. House","2","WI","WRITE-IN**","34","0.08"
"70","Scott","State House","20A","R","BOB VOGEL","5730","68.24"
"70","Scott","State House","20A","DFL","THOMAS LOFGREN","2652","31.58"
"70","Scott","State House","20A","WI","WRITE-IN**","15","0.18"
"70","Scott","State House","55A","IP","DEREK THURY","500","4.41"
"70","Scott","State House","55A","R","BOB LOONAN","6439","56.75"
"70","Scott","State House","55A","DFL","JAY C. WHITING","4398","38.76"
"70","Scott","State House","55A","WI","WRITE-IN**","9","0.08"
"70","Scott","State House","55B","IP","JOSH D. ONDICH","507","3.33"
"70","Scott","State House","55B","R","TONY ALBRIGHT","9278","61.00"
"70","Scott","State House","55B","DFL","KEVIN BURKART","5422","35.65"
"70","Scott","State House","55B","WI","WRITE-IN**","4","0.03"
"70","Scott","State House","56A","R","DREW CHRISTENSEN","5414","57.91"
"70","Scott","State House","56A","DFL","DAN KIMMEL","3919","41.92"
"70","Scott","State House","56A","WI","WRITE-IN**","16","0.17"
"70","Scott","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","1295","2.87"
"70","Scott","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","25586","56.75"
"70","Scott","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","17142","38.02"
"70","Scott","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","462","1.02"
"70","Scott","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","587","1.30"
"70","Scott","Governor & Lt Governor","","WI","WRITE-IN**","12","0.03"
"70","Scott","Secretary of State","","IP","BOB HELLAND","1920","4.38"
"70","Scott","Secretary of State","","R","DAN SEVERSON","25547","58.26"
"70","Scott","Secretary of State","","DFL","STEVE SIMON","15351","35.01"
"70","Scott","Secretary of State","","LIB","BOB ODDEN","1017","2.32"
"70","Scott","Secretary of State","","WI","WRITE-IN**","16","0.04"
"70","Scott","State Auditor","","IP","PATRICK DEAN","1663","3.79"
"70","Scott","State Auditor","","R","RANDY GILBERT","22037","50.22"
"70","Scott","State Auditor","","DFL","REBECCA OTTO","18187","41.44"
"70","Scott","State Auditor","","LIB","KEEGAN IVERSEN","842","1.92"
"70","Scott","State Auditor","","GLC","JUDITH SCHWARTZBACKER","1142","2.60"
"70","Scott","State Auditor","","WI","WRITE-IN**","13","0.03"
"70","Scott","Attorney General","","IP","BRANDAN BORGOS","942","2.13"
"70","Scott","Attorney General","","R","SCOTT NEWMAN","21871","49.54"
"70","Scott","Attorney General","","DFL","LORI SWANSON","18927","42.87"
"70","Scott","Attorney General","","GP","ANDY DAWKINS","313","0.71"
"70","Scott","Attorney General","","LIB","MARY O'CONNOR","784","1.78"
"70","Scott","Attorney General","","LMN","DAN R. VACEK","1304","2.95"
"70","Scott","Attorney General","","WI","WRITE-IN**","10","0.02"
"70","Scott","County Commissioner District 3","03","NP","DEB BARBER","2641","41.78"
"70","Scott","County Commissioner District 3","03","NP","MIKE BEARD","3650","57.74"
"70","Scott","County Commissioner District 3","03","WI","WRITE-IN**","30","0.47"
"70","Scott","County Commissioner District 5","05","NP","JON ULRICH","4999","64.57"
"70","Scott","County Commissioner District 5","05","NP","ARNIE ANDREASEN","2710","35.00"
"70","Scott","County Commissioner District 5","05","WI","WRITE-IN**","33","0.43"
"70","Scott","County Sheriff","","NP","KEVIN STUDNICKA","32670","98.61"
"70","Scott","County Sheriff","","WI","WRITE-IN**","461","1.39"
"70","Scott","County Attorney","","NP","JAMES TERWEDO","16952","47.56"
"70","Scott","County Attorney","","NP","RON HOCEVAR","18512","51.93"
"70","Scott","County Attorney","","WI","WRITE-IN**","181","0.51"
"70","Scott","Soil and Water Supervisor District 4","4139","NP","JIM FITZSIMMONS","30901","99.14"
"70","Scott","Soil and Water Supervisor District 4","4139","WI","WRITE-IN**","267","0.86"
"70","Scott","Soil and Water Supervisor District 5","4139","NP","GARY A. HARTMANN","31103","99.15"
"70","Scott","Soil and Water Supervisor District 5","4139","WI","WRITE-IN**","266","0.85"
"70","Scott","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","16696","49.97"
"70","Scott","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","16639","49.80"
"70","Scott","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","77","0.23"
"70","Scott","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","17294","52.36"
"70","Scott","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","15648","47.38"
"70","Scott","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","87","0.26"
"70","Scott","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","26300","99.13"
"70","Scott","Judge - Court of Appeals 1","","WI","WRITE-IN**","231","0.87"
"70","Scott","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","26023","99.14"
"70","Scott","Judge - Court of Appeals 3","","WI","WRITE-IN**","226","0.86"
"70","Scott","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","25797","99.26"
"70","Scott","Judge - Court of Appeals 4","","WI","WRITE-IN**","192","0.74"
"70","Scott","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","25675","99.26"
"70","Scott","Judge - Court of Appeals 9","","WI","WRITE-IN**","192","0.74"
"70","Scott","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","25659","99.31"
"70","Scott","Judge - Court of Appeals 10","","WI","WRITE-IN**","179","0.69"
"70","Scott","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","25664","99.29"
"70","Scott","Judge - Court of Appeals 12","","WI","WRITE-IN**","184","0.71"
"70","Scott","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","25526","99.33"
"70","Scott","Judge - Court of Appeals 15","","WI","WRITE-IN**","172","0.67"
"70","Scott","Judge - 1st District Court 1","01","NP","ANN M. OFFERMANN","25836","99.21"
"70","Scott","Judge - 1st District Court 1","01","WI","WRITE-IN**","207","0.79"
"70","Scott","Judge - 1st District Court 3","01","NP","THOMAS W. PUGH","25366","99.29"
"70","Scott","Judge - 1st District Court 3","01","WI","WRITE-IN**","182","0.71"
"70","Scott","Judge - 1st District Court 5","01","NP","KEVIN EIDE","25488","99.28"
"70","Scott","Judge - 1st District Court 5","01","WI","WRITE-IN**","185","0.72"
"70","Scott","Judge - 1st District Court 12","01","NP","MICHAEL D. WENTZELL","25415","99.30"
"70","Scott","Judge - 1st District Court 12","01","WI","WRITE-IN**","180","0.70"
"70","Scott","Judge - 1st District Court 16","01","NP","SHAWN MOYNIHAN","25380","99.27"
"70","Scott","Judge - 1st District Court 16","01","WI","WRITE-IN**","187","0.73"
"70","Scott","Judge - 1st District Court 18","01","NP","CHRISTIAN SEAN WILTON","25332","99.26"
"70","Scott","Judge - 1st District Court 18","01","WI","WRITE-IN**","188","0.74"
"70","Scott","Judge - 1st District Court 27","01","NP","MIKE FAHEY","25715","99.28"
"70","Scott","Judge - 1st District Court 27","01","WI","WRITE-IN**","187","0.72"
"70","Scott","Judge - 1st District Court 28","01","NP","KAREN J. ASPHAUG","25410","99.27"
"70","Scott","Judge - 1st District Court 28","01","WI","WRITE-IN**","187","0.73"
"70","Scott","Judge - 1st District Court 30","01","NP","THOMAS W. BIBUS","25294","99.32"
"70","Scott","Judge - 1st District Court 30","01","WI","WRITE-IN**","172","0.68"
"70","Scott","Judge - 1st District Court 31","01","NP","MARY J. THEISEN","25607","99.23"
"70","Scott","Judge - 1st District Court 31","01","WI","WRITE-IN**","199","0.77"
"70","Scott","Judge - 1st District Court 32","01","NP","JOSEPH CARTER","25300","99.28"
"70","Scott","Judge - 1st District Court 32","01","WI","WRITE-IN**","183","0.72"
"71","Sherburne","U.S. Senate","","IP","STEVE CARLSON","786","2.58"
"71","Sherburne","U.S. Senate","","R","MIKE MCFADDEN","17390","57.11"
"71","Sherburne","U.S. Senate","","DFL","AL FRANKEN","11745","38.57"
"71","Sherburne","U.S. Senate","","LIB","HEATHER JOHNSON","519","1.70"
"71","Sherburne","U.S. Senate","","WI","WRITE-IN**","9","0.03"
"71","Sherburne","U.S. House","6","IP","JOHN DENNEY","1546","5.13"
"71","Sherburne","U.S. House","6","R","TOM EMMER","18132","60.12"
"71","Sherburne","U.S. House","6","DFL","JOE PERSKE","10463","34.69"
"71","Sherburne","U.S. House","6","WI","WRITE-IN**","17","0.06"
"71","Sherburne","State House","14B","R","JIM KNOBLACH","1393","52.06"
"71","Sherburne","State House","14B","DFL","ZACHARY ""ZACH"" DORHOLT","1270","47.46"
"71","Sherburne","State House","14B","WI","WRITE-IN**","13","0.49"
"71","Sherburne","State House","15A","R","SONDRA ERICKSON","1975","70.28"
"71","Sherburne","State House","15A","DFL","JAMES RITTENOUR","831","29.57"
"71","Sherburne","State House","15A","WI","WRITE-IN**","4","0.14"
"71","Sherburne","State House","15B","R","JIM NEWBERGER","4946","67.91"
"71","Sherburne","State House","15B","DFL","BRIAN JOHNSON","2327","31.95"
"71","Sherburne","State House","15B","WI","WRITE-IN**","10","0.14"
"71","Sherburne","State House","30A","R","NICK ZERWAS","9263","68.60"
"71","Sherburne","State House","30A","DFL","BRENDEN ELLINGBOE","4220","31.25"
"71","Sherburne","State House","30A","WI","WRITE-IN**","19","0.14"
"71","Sherburne","State House","31A","R","KURT DAUDT","2642","97.71"
"71","Sherburne","State House","31A","WI","WRITE-IN**","62","2.29"
"71","Sherburne","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","972","3.20"
"71","Sherburne","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","17795","58.59"
"71","Sherburne","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","10784","35.51"
"71","Sherburne","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","311","1.02"
"71","Sherburne","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","496","1.63"
"71","Sherburne","Governor & Lt Governor","","WI","WRITE-IN**","15","0.05"
"71","Sherburne","Secretary of State","","IP","BOB HELLAND","1440","4.88"
"71","Sherburne","Secretary of State","","R","DAN SEVERSON","17693","60.02"
"71","Sherburne","Secretary of State","","DFL","STEVE SIMON","9644","32.71"
"71","Sherburne","Secretary of State","","LIB","BOB ODDEN","689","2.34"
"71","Sherburne","Secretary of State","","WI","WRITE-IN**","13","0.04"
"71","Sherburne","State Auditor","","IP","PATRICK DEAN","1123","3.80"
"71","Sherburne","State Auditor","","R","RANDY GILBERT","15127","51.20"
"71","Sherburne","State Auditor","","DFL","REBECCA OTTO","11913","40.32"
"71","Sherburne","State Auditor","","LIB","KEEGAN IVERSEN","560","1.90"
"71","Sherburne","State Auditor","","GLC","JUDITH SCHWARTZBACKER","810","2.74"
"71","Sherburne","State Auditor","","WI","WRITE-IN**","10","0.03"
"71","Sherburne","Attorney General","","IP","BRANDAN BORGOS","685","2.31"
"71","Sherburne","Attorney General","","R","SCOTT NEWMAN","15148","51.19"
"71","Sherburne","Attorney General","","DFL","LORI SWANSON","12135","41.00"
"71","Sherburne","Attorney General","","GP","ANDY DAWKINS","174","0.59"
"71","Sherburne","Attorney General","","LIB","MARY O'CONNOR","494","1.67"
"71","Sherburne","Attorney General","","LMN","DAN R. VACEK","952","3.22"
"71","Sherburne","Attorney General","","WI","WRITE-IN**","6","0.02"
"71","Sherburne","County Commissioner District 2","02","NP","ERV DANIELOWSKI","2455","49.32"
"71","Sherburne","County Commissioner District 2","02","NP","EWALD PETERSEN","2488","49.98"
"71","Sherburne","County Commissioner District 2","02","WI","WRITE-IN**","35","0.70"
"71","Sherburne","County Commissioner District 4","04","NP","FELIX SCHMIESING","4120","98.45"
"71","Sherburne","County Commissioner District 4","04","WI","WRITE-IN**","65","1.55"
"71","Sherburne","County Auditor/Treasurer","","NP","DIANE ARNOLD","20734","99.21"
"71","Sherburne","County Auditor/Treasurer","","WI","WRITE-IN**","166","0.79"
"71","Sherburne","County Recorder","","NP","MICHELLE ASHE","20074","99.34"
"71","Sherburne","County Recorder","","WI","WRITE-IN**","134","0.66"
"71","Sherburne","County Sheriff","","NP","JOEL BROTT","21712","99.04"
"71","Sherburne","County Sheriff","","WI","WRITE-IN**","211","0.96"
"71","Sherburne","County Attorney","","NP","KATHLEEN A. HEANEY","14938","64.43"
"71","Sherburne","County Attorney","","NP","DUWANE B. SNYDER","8159","35.19"
"71","Sherburne","County Attorney","","WI","WRITE-IN**","88","0.38"
"71","Sherburne","Soil and Water Supervisor District 2","4141","NP","SHANE ALLEN BERG","19678","99.25"
"71","Sherburne","Soil and Water Supervisor District 2","4141","WI","WRITE-IN**","148","0.75"
"71","Sherburne","Soil and Water Supervisor District 4","4141","NP","JASON C. SELVOG","19667","99.32"
"71","Sherburne","Soil and Water Supervisor District 4","4141","WI","WRITE-IN**","135","0.68"
"71","Sherburne","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","11486","52.60"
"71","Sherburne","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","10304","47.19"
"71","Sherburne","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","47","0.22"
"71","Sherburne","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","11881","55.12"
"71","Sherburne","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","9631","44.68"
"71","Sherburne","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","43","0.20"
"71","Sherburne","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","16929","99.10"
"71","Sherburne","Judge - Court of Appeals 1","","WI","WRITE-IN**","153","0.90"
"71","Sherburne","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","16772","99.21"
"71","Sherburne","Judge - Court of Appeals 3","","WI","WRITE-IN**","133","0.79"
"71","Sherburne","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","16646","99.24"
"71","Sherburne","Judge - Court of Appeals 4","","WI","WRITE-IN**","127","0.76"
"71","Sherburne","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","16579","99.29"
"71","Sherburne","Judge - Court of Appeals 9","","WI","WRITE-IN**","118","0.71"
"71","Sherburne","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","16499","99.27"
"71","Sherburne","Judge - Court of Appeals 10","","WI","WRITE-IN**","122","0.73"
"71","Sherburne","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","16411","99.22"
"71","Sherburne","Judge - Court of Appeals 12","","WI","WRITE-IN**","129","0.78"
"71","Sherburne","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","16287","99.25"
"71","Sherburne","Judge - Court of Appeals 15","","WI","WRITE-IN**","123","0.75"
"71","Sherburne","Judge - 10th District Court 1","10","NP","JULIE LAFLEUR","9497","47.10"
"71","Sherburne","Judge - 10th District Court 1","10","NP","SUSAN R MILES","10604","52.59"
"71","Sherburne","Judge - 10th District Court 1","10","WI","WRITE-IN**","61","0.30"
"71","Sherburne","Judge - 10th District Court 5","10","NP","DOUGLAS B MESLOW","16223","99.22"
"71","Sherburne","Judge - 10th District Court 5","10","WI","WRITE-IN**","128","0.78"
"71","Sherburne","Judge - 10th District Court 6","10","NP","STONEY L. HILJUS","16210","99.27"
"71","Sherburne","Judge - 10th District Court 6","10","WI","WRITE-IN**","119","0.73"
"71","Sherburne","Judge - 10th District Court 7","10","NP","RICHARD C. ILKKA","16167","99.23"
"71","Sherburne","Judge - 10th District Court 7","10","WI","WRITE-IN**","125","0.77"
"71","Sherburne","Judge - 10th District Court 9","10","NP","SHERIDAN HAWLEY","16180","99.20"
"71","Sherburne","Judge - 10th District Court 9","10","WI","WRITE-IN**","130","0.80"
"71","Sherburne","Judge - 10th District Court 14","10","NP","STACY LASHINSKI","9611","47.41"
"71","Sherburne","Judge - 10th District Court 14","10","NP","NANCY J. LOGERING","10604","52.31"
"71","Sherburne","Judge - 10th District Court 14","10","WI","WRITE-IN**","57","0.28"
"71","Sherburne","Judge - 10th District Court 15","10","NP","LAWRENCE R. JOHNSON","16185","99.31"
"71","Sherburne","Judge - 10th District Court 15","10","WI","WRITE-IN**","112","0.69"
"71","Sherburne","Judge - 10th District Court 22","10","NP","TAMMI A. FREDRICKSON","16231","99.30"
"71","Sherburne","Judge - 10th District Court 22","10","WI","WRITE-IN**","114","0.70"
"71","Sherburne","Judge - 10th District Court 23","10","NP","CATHERINE (KATE) MCPHERSON","16249","99.29"
"71","Sherburne","Judge - 10th District Court 23","10","WI","WRITE-IN**","117","0.71"
"71","Sherburne","Judge - 10th District Court 24","10","NP","B. WILLIAM EKSTRUM","16159","99.32"
"71","Sherburne","Judge - 10th District Court 24","10","WI","WRITE-IN**","111","0.68"
"71","Sherburne","Judge - 10th District Court 26","10","NP","BARRY A SULLIVAN","16182","99.34"
"71","Sherburne","Judge - 10th District Court 26","10","WI","WRITE-IN**","107","0.66"
"71","Sherburne","Judge - 10th District Court 32","10","NP","ELIZABETH H. STRAND","16204","99.33"
"71","Sherburne","Judge - 10th District Court 32","10","WI","WRITE-IN**","110","0.67"
"71","Sherburne","Judge - 10th District Court 34","10","NP","THOMAS D. HAYES","16370","99.24"
"71","Sherburne","Judge - 10th District Court 34","10","WI","WRITE-IN**","126","0.76"
"71","Sherburne","Judge - 10th District Court 35","10","NP","ELLEN LOUISE MAAS","16134","99.27"
"71","Sherburne","Judge - 10th District Court 35","10","WI","WRITE-IN**","118","0.73"
"71","Sherburne","Judge - 10th District Court 36","10","NP","ALAN F. PENDLETON","16260","99.25"
"71","Sherburne","Judge - 10th District Court 36","10","WI","WRITE-IN**","123","0.75"
"71","Sherburne","Judge - 10th District Court 37","10","NP","JAMES T. (JIM) REUTER","16092","99.33"
"71","Sherburne","Judge - 10th District Court 37","10","WI","WRITE-IN**","109","0.67"
"71","Sherburne","Judge - 10th District Court 38","10","NP","GREGORY G. GALLER","16098","99.25"
"71","Sherburne","Judge - 10th District Court 38","10","WI","WRITE-IN**","122","0.75"
"71","Sherburne","Judge - 10th District Court 39","10","NP","WALTER M. KAMINSKY","16293","99.14"
"71","Sherburne","Judge - 10th District Court 39","10","WI","WRITE-IN**","141","0.86"
"71","Sherburne","Judge - 10th District Court 43","10","NP","JONATHAN NEAL JASPER","16082","99.16"
