"county_code","county","office","district","party","candidate","votes","pct"
"27","Hennepin","Special Election for County Commissioner District 2","02","NP","STEVE DEHLER","268","2.34"
"27","Hennepin","Special Election for County Commissioner District 2","02","NP","PAULA PENTEL","1164","10.17"
"27","Hennepin","Special Election for County Commissioner District 2","02","NP","LINDA HIGGINS","4695","41.03"
"27","Hennepin","Special Election for County Commissioner District 2","02","NP","ROGER SMITHRUD","154","1.35"
"27","Hennepin","Special Election for County Commissioner District 2","02","NP","TONIA JOHNSON","762","6.66"
"27","Hennepin","Special Election for County Commissioner District 2","02","NP","ROLF ERICKSON","662","5.78"
"27","Hennepin","Special Election for County Commissioner District 2","02","NP","KATHLEEN MURDOCK","615","5.37"
"27","Hennepin","County Park Commissioner District 1","1","NP","JANICE MEYER","691","9.40"
"27","Hennepin","County Park Commissioner District 1","1","NP","JAMES (JIM) HOLMBECK","1565","21.29"
"27","Hennepin","County Park Commissioner District 1","1","NP","PENNY STEELE","3504","47.67"
"27","Hennepin","County Park Commissioner District 1","1","NP","SARA WYATT","1591","21.64"
"27","Hennepin","County Park Commissioner District 2","2","NP","JENNIFER DEJOURNETT","1573","28.77"
"27","Hennepin","County Park Commissioner District 2","2","NP","RICK THEISEN","2344","42.87"
"27","Hennepin","County Park Commissioner District 2","2","NP","MARILYNN CORCORAN","1551","28.37"
"27","Hennepin","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","29343","54.07"
"27","Hennepin","Chief Justice - Supreme Court","","NP","JILL CLARK","11447","21.09"
"27","Hennepin","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","13482","24.84"
"27","Hennepin","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","10748","20.87"
"27","Hennepin","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","13357","25.93"
"27","Hennepin","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","27402","53.20"
"27","Hennepin","Judge - 4th District Court 22","04","NP","STEVEN E. ANTOLAK","11165","22.27"
"27","Hennepin","Judge - 4th District Court 22","04","NP","DIANE M. KRENZ","8805","17.56"
"27","Hennepin","Judge - 4th District Court 22","04","NP","DEBORAH RUSSELL","8948","17.85"
"27","Hennepin","Judge - 4th District Court 22","04","NP","ELIZABETH V. CUTTER","21216","42.32"
"28","Houston","U.S. Senate","","IP","STEPHEN WILLIAMS","12","63.16"
"28","Houston","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","7","36.84"
"28","Houston","U.S. Senate","","R","DAVID CARLSON","209","39.73"
"28","Houston","U.S. Senate","","R","BOB CARNEY JR.","80","15.21"
"28","Houston","U.S. Senate","","R","KURT BILLS","237","45.06"
"28","Houston","U.S. Senate","","DFL","JACK EDWARD SHEPARD","14","4.81"
"28","Houston","U.S. Senate","","DFL","AMY KLOBUCHAR","255","87.63"
"28","Houston","U.S. Senate","","DFL","""DICK"" FRANSON","12","4.12"
"28","Houston","U.S. Senate","","DFL","DARRYL STANTON","10","3.44"
"28","Houston","U.S. House","1","R","MIKE PARRY","261","45.23"
"28","Houston","U.S. House","1","R","ALLEN QUIST","316","54.77"
"28","Houston","U.S. House","1","DFL","TIM WALZ","281","100.00"
"28","Houston","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","283","36.33"
"28","Houston","Chief Justice - Supreme Court","","NP","JILL CLARK","129","16.56"
"28","Houston","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","367","47.11"
"28","Houston","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","211","27.40"
"28","Houston","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","234","30.39"
"28","Houston","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","325","42.21"
"29","Hubbard","U.S. Senate","","IP","STEPHEN WILLIAMS","13","72.22"
"29","Hubbard","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","5","27.78"
"29","Hubbard","U.S. Senate","","R","DAVID CARLSON","539","58.84"
"29","Hubbard","U.S. Senate","","R","BOB CARNEY JR.","125","13.65"
"29","Hubbard","U.S. Senate","","R","KURT BILLS","252","27.51"
"29","Hubbard","U.S. Senate","","DFL","JACK EDWARD SHEPARD","66","6.03"
"29","Hubbard","U.S. Senate","","DFL","AMY KLOBUCHAR","964","88.04"
"29","Hubbard","U.S. Senate","","DFL","""DICK"" FRANSON","35","3.20"
"29","Hubbard","U.S. Senate","","DFL","DARRYL STANTON","30","2.74"
"29","Hubbard","U.S. House","8","R","CHIP CRAVAACK","938","100.00"
"29","Hubbard","U.S. House","8","DFL","TARRYL L. CLARK","453","43.06"
"29","Hubbard","U.S. House","8","DFL","JEFF ANDERSON","152","14.45"
"29","Hubbard","U.S. House","8","DFL","RICHARD NOLAN","447","42.49"
"29","Hubbard","State Senate","5","R","JOHN CARLSON","10","100.00"
"29","Hubbard","State Senate","5","DFL","TOM SAXHAUG","7","63.64"
"29","Hubbard","State Senate","5","DFL","LAVERNE H. PEDERSON","4","36.36"
"29","Hubbard","State House","2B","R","DAVID COLLINS","369","67.09"
"29","Hubbard","State House","2B","R","STEVE GREEN","181","32.91"
"29","Hubbard","State House","2B","DFL","BRITA SAILER","405","100.00"
"29","Hubbard","County Commissioner District 4","04","NP","RALPH V. SANQUIST","95","18.85"
"29","Hubbard","County Commissioner District 4","04","NP","TERESA RICK","59","11.71"
"29","Hubbard","County Commissioner District 4","04","NP","LYLE C ROBINSON","248","49.21"
"29","Hubbard","County Commissioner District 4","04","NP","DAN STACEY","102","20.24"
"29","Hubbard","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","790","43.55"
"29","Hubbard","Chief Justice - Supreme Court","","NP","JILL CLARK","369","20.34"
"29","Hubbard","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","655","36.11"
"29","Hubbard","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","317","17.25"
"29","Hubbard","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","800","43.53"
"29","Hubbard","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","721","39.23"
"30","Isanti","U.S. Senate","","IP","STEPHEN WILLIAMS","19","54.29"
"30","Isanti","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","16","45.71"
"30","Isanti","U.S. Senate","","R","DAVID CARLSON","188","29.47"
"30","Isanti","U.S. Senate","","R","BOB CARNEY JR.","76","11.91"
"30","Isanti","U.S. Senate","","R","KURT BILLS","374","58.62"
"30","Isanti","U.S. Senate","","DFL","JACK EDWARD SHEPARD","58","4.67"
"30","Isanti","U.S. Senate","","DFL","AMY KLOBUCHAR","1101","88.65"
"30","Isanti","U.S. Senate","","DFL","""DICK"" FRANSON","62","4.99"
"30","Isanti","U.S. Senate","","DFL","DARRYL STANTON","21","1.69"
"30","Isanti","U.S. House","8","R","CHIP CRAVAACK","681","100.00"
"30","Isanti","U.S. House","8","DFL","TARRYL L. CLARK","548","45.25"
"30","Isanti","U.S. House","8","DFL","JEFF ANDERSON","165","13.63"
"30","Isanti","U.S. House","8","DFL","RICHARD NOLAN","498","41.12"
"30","Isanti","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","786","47.67"
"30","Isanti","Chief Justice - Supreme Court","","NP","JILL CLARK","369","22.38"
"30","Isanti","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","494","29.96"
"30","Isanti","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","355","21.94"
"30","Isanti","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","523","32.32"
"30","Isanti","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","740","45.74"
"31","Itasca","U.S. Senate","","IP","STEPHEN WILLIAMS","48","73.85"
"31","Itasca","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","17","26.15"
"31","Itasca","U.S. Senate","","R","DAVID CARLSON","697","42.55"
"31","Itasca","U.S. Senate","","R","BOB CARNEY JR.","242","14.77"
"31","Itasca","U.S. Senate","","R","KURT BILLS","699","42.67"
"31","Itasca","U.S. Senate","","DFL","JACK EDWARD SHEPARD","119","2.46"
"31","Itasca","U.S. Senate","","DFL","AMY KLOBUCHAR","4367","90.38"
"31","Itasca","U.S. Senate","","DFL","""DICK"" FRANSON","208","4.30"
"31","Itasca","U.S. Senate","","DFL","DARRYL STANTON","138","2.86"
"31","Itasca","U.S. House","8","R","CHIP CRAVAACK","1784","100.00"
"31","Itasca","U.S. House","8","DFL","TARRYL L. CLARK","1711","35.37"
"31","Itasca","U.S. House","8","DFL","JEFF ANDERSON","1282","26.50"
"31","Itasca","U.S. House","8","DFL","RICHARD NOLAN","1844","38.12"
"31","Itasca","State Senate","5","R","JOHN CARLSON","1283","100.00"
"31","Itasca","State Senate","5","DFL","TOM SAXHAUG","2715","79.50"
"31","Itasca","State Senate","5","DFL","LAVERNE H. PEDERSON","700","20.50"
"31","Itasca","County Commissioner District 2","02","NP","CATHERINE MCLYNN","734","43.64"
"31","Itasca","County Commissioner District 2","02","NP","TERRY SNYDER","757","45.01"
"31","Itasca","County Commissioner District 2","02","NP","RON HOUWMAN","191","11.36"
"31","Itasca","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","2989","48.80"
"31","Itasca","Chief Justice - Supreme Court","","NP","JILL CLARK","1336","21.81"
"31","Itasca","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","1800","29.39"
"31","Itasca","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","1218","19.97"
"31","Itasca","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","1987","32.58"
"31","Itasca","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","2893","47.44"
"32","Jackson","U.S. Senate","","IP","STEPHEN WILLIAMS","9","90.00"
"32","Jackson","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","1","10.00"
"32","Jackson","U.S. Senate","","R","DAVID CARLSON","100","40.32"
"32","Jackson","U.S. Senate","","R","BOB CARNEY JR.","32","12.90"
"32","Jackson","U.S. Senate","","R","KURT BILLS","116","46.77"
"32","Jackson","U.S. Senate","","DFL","JACK EDWARD SHEPARD","8","3.29"
"32","Jackson","U.S. Senate","","DFL","AMY KLOBUCHAR","212","87.24"
"32","Jackson","U.S. Senate","","DFL","""DICK"" FRANSON","16","6.58"
"32","Jackson","U.S. Senate","","DFL","DARRYL STANTON","7","2.88"
"32","Jackson","U.S. House","1","R","MIKE PARRY","140","54.05"
"32","Jackson","U.S. House","1","R","ALLEN QUIST","119","45.95"
"32","Jackson","U.S. House","1","DFL","TIM WALZ","225","100.00"
"32","Jackson","County Commissioner District 1","01","NP","MIKE HANDZUS","49","25.13"
"32","Jackson","County Commissioner District 1","01","NP","RICHARD ERICKSON","58","29.74"
"32","Jackson","County Commissioner District 1","01","NP","WILLIAM TUSA","88","45.13"
"32","Jackson","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","236","46.55"
"32","Jackson","Chief Justice - Supreme Court","","NP","JILL CLARK","91","17.95"
"32","Jackson","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","180","35.50"
"32","Jackson","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","138","27.44"
"32","Jackson","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","134","26.64"
"32","Jackson","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","231","45.92"
"33","Kanabec","U.S. Senate","","IP","STEPHEN WILLIAMS","76","60.32"
"33","Kanabec","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","50","39.68"
"33","Kanabec","U.S. Senate","","R","DAVID CARLSON","732","48.44"
"33","Kanabec","U.S. Senate","","R","BOB CARNEY JR.","265","17.54"
"33","Kanabec","U.S. Senate","","R","KURT BILLS","514","34.02"
"33","Kanabec","U.S. Senate","","DFL","JACK EDWARD SHEPARD","64","3.26"
"33","Kanabec","U.S. Senate","","DFL","AMY KLOBUCHAR","1734","88.24"
"33","Kanabec","U.S. Senate","","DFL","""DICK"" FRANSON","82","4.17"
"33","Kanabec","U.S. Senate","","DFL","DARRYL STANTON","85","4.33"
"33","Kanabec","U.S. House","8","R","CHIP CRAVAACK","1689","100.00"
"33","Kanabec","U.S. House","8","DFL","TARRYL L. CLARK","982","52.65"
"33","Kanabec","U.S. House","8","DFL","JEFF ANDERSON","349","18.71"
"33","Kanabec","U.S. House","8","DFL","RICHARD NOLAN","534","28.63"
"33","Kanabec","State Senate","15","R","DAVE BROWN","282","100.00"
"33","Kanabec","State Senate","15","DFL","RON THIESSEN","132","37.08"
"33","Kanabec","State Senate","15","DFL","SALLY KNOX","224","62.92"
"33","Kanabec","State House","11B","R","MITCH PANGERL","466","33.50"
"33","Kanabec","State House","11B","R","BEN WIENER","925","66.50"
"33","Kanabec","State House","11B","DFL","TIM FAUST","1056","66.71"
"33","Kanabec","State House","11B","DFL","NATHAN JOHNSON","527","33.29"
"33","Kanabec","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","1358","41.64"
"33","Kanabec","Chief Justice - Supreme Court","","NP","JILL CLARK","875","26.83"
"33","Kanabec","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","1028","31.52"
"33","Kanabec","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","847","26.38"
"33","Kanabec","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","1014","31.58"
"33","Kanabec","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","1350","42.04"
"34","Kandiyohi","U.S. Senate","","IP","STEPHEN WILLIAMS","43","66.15"
"34","Kandiyohi","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","22","33.85"
"34","Kandiyohi","U.S. Senate","","R","DAVID CARLSON","321","43.79"
"34","Kandiyohi","U.S. Senate","","R","BOB CARNEY JR.","93","12.69"
"34","Kandiyohi","U.S. Senate","","R","KURT BILLS","319","43.52"
"34","Kandiyohi","U.S. Senate","","DFL","JACK EDWARD SHEPARD","68","2.22"
"34","Kandiyohi","U.S. Senate","","DFL","AMY KLOBUCHAR","2777","90.69"
"34","Kandiyohi","U.S. Senate","","DFL","""DICK"" FRANSON","132","4.31"
"34","Kandiyohi","U.S. Senate","","DFL","DARRYL STANTON","85","2.78"
"34","Kandiyohi","State Senate","17","R","JOE GIMSE","787","100.00"
"34","Kandiyohi","State Senate","17","DFL","LARRY D. RICE","1830","59.43"
"34","Kandiyohi","State Senate","17","DFL","LYLE KOENEN","1249","40.57"
"34","Kandiyohi","State House","17B","IP","ZACHARY LIEBL","63","100.00"
"34","Kandiyohi","State House","17B","R","BRUCE VOGEL","689","100.00"
"34","Kandiyohi","State House","17B","DFL","MARY SAWATZKY","1994","65.92"
"34","Kandiyohi","State House","17B","DFL","JESSICA J. ROHLOFF","1031","34.08"
"34","Kandiyohi","County Commissioner District 4","04","NP","MICHAEL O'BRIEN","178","14.34"
"34","Kandiyohi","County Commissioner District 4","04","NP","ALAN WELLE","303","24.42"
"34","Kandiyohi","County Commissioner District 4","04","NP","KAREN NELSON","143","11.52"
"34","Kandiyohi","County Commissioner District 4","04","NP","JOHN NETHING","37","2.98"
"34","Kandiyohi","County Commissioner District 4","04","NP","DONNEL C WILLIAMSON","191","15.39"
"34","Kandiyohi","County Commissioner District 4","04","NP","ROGER R IMDIEKE","389","31.35"
"34","Kandiyohi","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","1824","54.68"
"34","Kandiyohi","Chief Justice - Supreme Court","","NP","JILL CLARK","742","22.24"
"34","Kandiyohi","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","770","23.08"
"34","Kandiyohi","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","798","24.26"
"34","Kandiyohi","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","644","19.58"
"34","Kandiyohi","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","1847","56.16"
"35","Kittson","U.S. Senate","","IP","STEPHEN WILLIAMS","0","0.00"
"35","Kittson","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","1","100.00"
"35","Kittson","U.S. Senate","","R","DAVID CARLSON","82","46.07"
"35","Kittson","U.S. Senate","","R","BOB CARNEY JR.","22","12.36"
"35","Kittson","U.S. Senate","","R","KURT BILLS","74","41.57"
"35","Kittson","U.S. Senate","","DFL","JACK EDWARD SHEPARD","7","1.94"
"35","Kittson","U.S. Senate","","DFL","AMY KLOBUCHAR","332","92.22"
"35","Kittson","U.S. Senate","","DFL","""DICK"" FRANSON","7","1.94"
"35","Kittson","U.S. Senate","","DFL","DARRYL STANTON","14","3.89"
"35","Kittson","State Senate","1","R","JUAL CARLSON","53","28.34"
"35","Kittson","State Senate","1","R","STEVE NORDHAGEN","134","71.66"
"35","Kittson","State Senate","1","DFL","LEROY STUMPF","352","100.00"
"35","Kittson","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","305","58.43"
"35","Kittson","Chief Justice - Supreme Court","","NP","JILL CLARK","72","13.79"
"35","Kittson","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","145","27.78"
"35","Kittson","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","76","14.56"
"35","Kittson","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","168","32.18"
"35","Kittson","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","278","53.26"
"36","Koochiching","U.S. Senate","","IP","STEPHEN WILLIAMS","9","52.94"
"36","Koochiching","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","8","47.06"
"36","Koochiching","U.S. Senate","","R","DAVID CARLSON","155","41.67"
"36","Koochiching","U.S. Senate","","R","BOB CARNEY JR.","64","17.20"
"36","Koochiching","U.S. Senate","","R","KURT BILLS","153","41.13"
"36","Koochiching","U.S. Senate","","DFL","JACK EDWARD SHEPARD","32","2.86"
"36","Koochiching","U.S. Senate","","DFL","AMY KLOBUCHAR","1006","89.98"
"36","Koochiching","U.S. Senate","","DFL","""DICK"" FRANSON","46","4.11"
"36","Koochiching","U.S. Senate","","DFL","DARRYL STANTON","34","3.04"
"36","Koochiching","U.S. House","8","R","CHIP CRAVAACK","400","100.00"
"36","Koochiching","U.S. House","8","DFL","TARRYL L. CLARK","404","35.72"
"36","Koochiching","U.S. House","8","DFL","JEFF ANDERSON","166","14.68"
"36","Koochiching","U.S. House","8","DFL","RICHARD NOLAN","561","49.60"
"36","Koochiching","County Commissioner District 5","05","NP","CHRIS PFEIFER","20","4.26"
"36","Koochiching","County Commissioner District 5","05","NP","WAYNE SKOE","246","52.45"
"36","Koochiching","County Commissioner District 5","05","NP","LOUIS E. SLAPNICKER","8","1.71"
"36","Koochiching","County Commissioner District 5","05","NP","KARIN ELHARD","90","19.19"
"36","Koochiching","County Commissioner District 5","05","NP","LINDA DREHER","105","22.39"
"36","Koochiching","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","548","36.34"
"36","Koochiching","Chief Justice - Supreme Court","","NP","JILL CLARK","178","11.80"
"36","Koochiching","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","782","51.86"
"36","Koochiching","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","261","18.45"
"36","Koochiching","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","399","28.20"
"36","Koochiching","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","755","53.36"
"37","Lac Qui Parle","U.S. Senate","","IP","STEPHEN WILLIAMS","21","63.64"
"37","Lac Qui Parle","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","12","36.36"
"37","Lac Qui Parle","U.S. Senate","","R","DAVID CARLSON","49","39.20"
"37","Lac Qui Parle","U.S. Senate","","R","BOB CARNEY JR.","20","16.00"
"37","Lac Qui Parle","U.S. Senate","","R","KURT BILLS","56","44.80"
"37","Lac Qui Parle","U.S. Senate","","DFL","JACK EDWARD SHEPARD","19","5.71"
"37","Lac Qui Parle","U.S. Senate","","DFL","AMY KLOBUCHAR","280","84.08"
"37","Lac Qui Parle","U.S. Senate","","DFL","""DICK"" FRANSON","25","7.51"
"37","Lac Qui Parle","U.S. Senate","","DFL","DARRYL STANTON","9","2.70"
"37","Lac Qui Parle","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","223","50.91"
"37","Lac Qui Parle","Chief Justice - Supreme Court","","NP","JILL CLARK","108","24.66"
"37","Lac Qui Parle","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","107","24.43"
"37","Lac Qui Parle","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","83","19.39"
"37","Lac Qui Parle","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","116","27.10"
"37","Lac Qui Parle","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","229","53.50"
"38","Lake","U.S. Senate","","IP","STEPHEN WILLIAMS","8","50.00"
"38","Lake","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","8","50.00"
"38","Lake","U.S. Senate","","R","DAVID CARLSON","108","40.91"
"38","Lake","U.S. Senate","","R","BOB CARNEY JR.","27","10.23"
"38","Lake","U.S. Senate","","R","KURT BILLS","129","48.86"
"38","Lake","U.S. Senate","","DFL","JACK EDWARD SHEPARD","26","1.77"
"38","Lake","U.S. Senate","","DFL","AMY KLOBUCHAR","1375","93.60"
"38","Lake","U.S. Senate","","DFL","""DICK"" FRANSON","34","2.31"
"38","Lake","U.S. Senate","","DFL","DARRYL STANTON","34","2.31"
"38","Lake","U.S. House","8","R","CHIP CRAVAACK","299","100.00"
"38","Lake","U.S. House","8","DFL","TARRYL L. CLARK","448","29.93"
"38","Lake","U.S. House","8","DFL","JEFF ANDERSON","454","30.33"
"38","Lake","U.S. House","8","DFL","RICHARD NOLAN","595","39.75"
"38","Lake","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","953","58.72"
"38","Lake","Chief Justice - Supreme Court","","NP","JILL CLARK","354","21.81"
"38","Lake","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","316","19.47"
"38","Lake","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","396","24.84"
"38","Lake","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","294","18.44"
"38","Lake","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","904","56.71"
"39","Lake Of The Woods","U.S. Senate","","IP","STEPHEN WILLIAMS","18","38.30"
"39","Lake Of The Woods","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","29","61.70"
"39","Lake Of The Woods","U.S. Senate","","R","DAVID CARLSON","71","38.80"
"39","Lake Of The Woods","U.S. Senate","","R","BOB CARNEY JR.","29","15.85"
"39","Lake Of The Woods","U.S. Senate","","R","KURT BILLS","83","45.36"
"39","Lake Of The Woods","U.S. Senate","","DFL","JACK EDWARD SHEPARD","11","3.40"
"39","Lake Of The Woods","U.S. Senate","","DFL","AMY KLOBUCHAR","287","88.58"
"39","Lake Of The Woods","U.S. Senate","","DFL","""DICK"" FRANSON","15","4.63"
"39","Lake Of The Woods","U.S. Senate","","DFL","DARRYL STANTON","11","3.40"
"39","Lake Of The Woods","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","250","47.80"
"39","Lake Of The Woods","Chief Justice - Supreme Court","","NP","JILL CLARK","90","17.21"
"39","Lake Of The Woods","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","183","34.99"
"39","Lake Of The Woods","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","93","17.92"
"39","Lake Of The Woods","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","201","38.73"
"39","Lake Of The Woods","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","225","43.35"
"40","Le Sueur","U.S. Senate","","IP","STEPHEN WILLIAMS","33","58.93"
"40","Le Sueur","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","23","41.07"
"40","Le Sueur","U.S. Senate","","R","DAVID CARLSON","446","40.81"
"40","Le Sueur","U.S. Senate","","R","BOB CARNEY JR.","214","19.58"
"40","Le Sueur","U.S. Senate","","R","KURT BILLS","433","39.62"
"40","Le Sueur","U.S. Senate","","DFL","JACK EDWARD SHEPARD","44","4.73"
"40","Le Sueur","U.S. Senate","","DFL","AMY KLOBUCHAR","818","87.86"
"40","Le Sueur","U.S. Senate","","DFL","""DICK"" FRANSON","32","3.44"
"40","Le Sueur","U.S. Senate","","DFL","DARRYL STANTON","37","3.97"
"40","Le Sueur","U.S. House","1","R","MIKE PARRY","519","42.47"
"40","Le Sueur","U.S. House","1","R","ALLEN QUIST","703","57.53"
"40","Le Sueur","U.S. House","1","DFL","TIM WALZ","862","100.00"
"40","Le Sueur","State Senate","20","R","GENE THOMAS KORNDER","137","13.54"
"40","Le Sueur","State Senate","20","R","MIKE DUDLEY","875","86.46"
"40","Le Sueur","State Senate","20","DFL","KEVIN L. DAHLE","718","100.00"
"40","Le Sueur","County Commissioner District 3","03","NP","SHIRLEY KATZENMEYER","231","23.36"
"40","Le Sueur","County Commissioner District 3","03","NP","TODD REDMANN","332","33.57"
"40","Le Sueur","County Commissioner District 3","03","NP","SCOTT WILSON","173","17.49"
"40","Le Sueur","County Commissioner District 3","03","NP","JOHN KING","253","25.58"
"40","Le Sueur","County Commissioner District 4","04","NP","JAMES HANSEN","106","22.60"
"40","Le Sueur","County Commissioner District 4","04","NP","LANCE W. WETZEL","162","34.54"
"40","Le Sueur","County Commissioner District 4","04","NP","RICHARD MOLITOR","117","24.95"
"40","Le Sueur","County Commissioner District 4","04","NP","DAVID R CUMMISKEY","84","17.91"
"40","Le Sueur","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","864","44.54"
"40","Le Sueur","Chief Justice - Supreme Court","","NP","JILL CLARK","451","23.25"
"40","Le Sueur","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","625","32.22"
"40","Le Sueur","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","505","26.65"
"40","Le Sueur","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","487","25.70"
"40","Le Sueur","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","903","47.65"
"41","Lincoln","U.S. Senate","","IP","STEPHEN WILLIAMS","7","58.33"
"41","Lincoln","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","5","41.67"
"41","Lincoln","U.S. Senate","","R","DAVID CARLSON","41","35.96"
"41","Lincoln","U.S. Senate","","R","BOB CARNEY JR.","13","11.40"
"41","Lincoln","U.S. Senate","","R","KURT BILLS","60","52.63"
"41","Lincoln","U.S. Senate","","DFL","JACK EDWARD SHEPARD","5","4.20"
"41","Lincoln","U.S. Senate","","DFL","AMY KLOBUCHAR","102","85.71"
"41","Lincoln","U.S. Senate","","DFL","""DICK"" FRANSON","9","7.56"
"41","Lincoln","U.S. Senate","","DFL","DARRYL STANTON","3","2.52"
"41","Lincoln","Chief Justice - Supreme Court","","NP","LORIE SKJERVEN GILDEA","93","45.81"
"41","Lincoln","Chief Justice - Supreme Court","","NP","JILL CLARK","43","21.18"
"41","Lincoln","Chief Justice - Supreme Court","","NP","DAN GRIFFITH","67","33.00"
"41","Lincoln","Associate Justice - Supreme Court 4","","NP","ALAN NELSON","46","23.35"
"41","Lincoln","Associate Justice - Supreme Court 4","","NP","TIM TINGELSTAD","56","28.43"
"41","Lincoln","Associate Justice - Supreme Court 4","","NP","DAVID R. STRAS","95","48.22"
"42","Lyon","U.S. Senate","","IP","STEPHEN WILLIAMS","9","64.29"
"42","Lyon","U.S. Senate","","IP","GLEN R. ANDERSON MENZE","5","35.71"
"42","Lyon","U.S. Senate","","R","DAVID CARLSON","115","41.37"
"42","Lyon","U.S. Senate","","R","BOB CARNEY JR.","36","12.95"
"42","Lyon","U.S. Senate","","R","KURT BILLS","127","45.68"
"42","Lyon","U.S. Senate","","DFL","JACK EDWARD SHEPARD","3","0.95"
