"county_code","county","office","district","party","candidate","votes","pct"
"72","Sibley","U.S. Senate","Unexpired Term","DFL","Nick Leonard","38","4.09"
"72","Sibley","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","75","8.06"
"72","Sibley","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","28","3.01"
"72","Sibley","U.S. House","7","R","Dave Hughes","813","75.28"
"72","Sibley","U.S. House","7","R","Matt Prosch","267","24.72"
"72","Sibley","U.S. House","7","DFL","Collin C. Peterson","837","100.00"
"72","Sibley","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","67","5.48"
"72","Sibley","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","682","55.81"
"72","Sibley","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","473","38.71"
"72","Sibley","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","123","12.68"
"72","Sibley","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","269","27.73"
"72","Sibley","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","549","56.60"
"72","Sibley","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","22","2.27"
"72","Sibley","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","7","0.72"
"72","Sibley","Attorney General","","R","Doug Wardlow","465","40.93"
"72","Sibley","Attorney General","","R","Robert Lessard","223","19.63"
"72","Sibley","Attorney General","","R","Sharon Anderson","448","39.44"
"72","Sibley","Attorney General","","DFL","Mike Rothman","69","7.44"
"72","Sibley","Attorney General","","DFL","Debra Hilstrom","202","21.77"
"72","Sibley","Attorney General","","DFL","Matt Pelikan","75","8.08"
"72","Sibley","Attorney General","","DFL","Tom Foley","186","20.04"
"72","Sibley","Attorney General","","DFL","Keith Ellison","396","42.67"
"72","Sibley","County Commissioner District 1","01","NP","Bobbie V. Harder","318","52.91"
"72","Sibley","County Commissioner District 1","01","NP","Jim Nytes","116","19.30"
"72","Sibley","County Commissioner District 1","01","NP","James ""Rosey"" Rosenthal","167","27.79"
"72","Sibley","County Commissioner District 4","04","NP","Josh Byro","43","11.14"
"72","Sibley","County Commissioner District 4","04","NP","Steve L Gillaspie","136","35.23"
"72","Sibley","County Commissioner District 4","04","NP","Joy Cohrs","207","53.63"
"72","Sibley","County Commissioner District 5","05","NP","Gary A. Kruggel","114","21.35"
"72","Sibley","County Commissioner District 5","05","NP","Steven Saxton","391","73.22"
"72","Sibley","County Commissioner District 5","05","NP","Pete Schuckert","29","5.43"
"73","Stearns","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","455","4.80"
"73","Stearns","U.S. Senate","","R","Rae Hart Anderson","808","8.52"
"73","Stearns","U.S. Senate","","R","Jim Newberger","6728","70.92"
"73","Stearns","U.S. Senate","","R","Merrill Anderson","1496","15.77"
"73","Stearns","U.S. Senate","","DFL","Steve Carlson","184","1.93"
"73","Stearns","U.S. Senate","","DFL","Stephen A. Emery","201","2.10"
"73","Stearns","U.S. Senate","","DFL","Amy Klobuchar","9022","94.47"
"73","Stearns","U.S. Senate","","DFL","David Robert Groves","85","0.89"
"73","Stearns","U.S. Senate","","DFL","Leonard J. Richards","58","0.61"
"73","Stearns","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","201","2.07"
"73","Stearns","U.S. Senate","Unexpired Term","R","Bob Anderson","4002","41.14"
"73","Stearns","U.S. Senate","Unexpired Term","R","Karin Housley","5524","56.79"
"73","Stearns","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","88","0.94"
"73","Stearns","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","341","3.65"
"73","Stearns","U.S. Senate","Unexpired Term","DFL","Tina Smith","7128","76.28"
"73","Stearns","U.S. Senate","Unexpired Term","DFL","Nick Leonard","311","3.33"
"73","Stearns","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","1156","12.37"
"73","Stearns","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","321","3.43"
"73","Stearns","U.S. House","6","R","Tom Emmer","5114","63.71"
"73","Stearns","U.S. House","6","R","A.J. Kern","2464","30.70"
"73","Stearns","U.S. House","6","R","Patrick Munro","449","5.59"
"73","Stearns","U.S. House","6","DFL","Ian Todd","6109","100.00"
"73","Stearns","U.S. House","7","R","Dave Hughes","1411","71.95"
"73","Stearns","U.S. House","7","R","Matt Prosch","550","28.05"
"73","Stearns","U.S. House","7","DFL","Collin C. Peterson","1173","100.00"
"73","Stearns","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","344","3.29"
"73","Stearns","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","5036","48.23"
"73","Stearns","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","5062","48.48"
"73","Stearns","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","2774","29.14"
"73","Stearns","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","2774","29.14"
"73","Stearns","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","3767","39.58"
"73","Stearns","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","132","1.39"
"73","Stearns","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","71","0.75"
"73","Stearns","Attorney General","","R","Doug Wardlow","4220","44.29"
"73","Stearns","Attorney General","","R","Robert Lessard","1902","19.96"
"73","Stearns","Attorney General","","R","Sharon Anderson","3407","35.75"
"73","Stearns","Attorney General","","DFL","Mike Rothman","610","6.64"
"73","Stearns","Attorney General","","DFL","Debra Hilstrom","1862","20.28"
"73","Stearns","Attorney General","","DFL","Matt Pelikan","909","9.90"
"73","Stearns","Attorney General","","DFL","Tom Foley","1542","16.79"
"73","Stearns","Attorney General","","DFL","Keith Ellison","4259","46.38"
"73","Stearns","County Commissioner District 1","01","NP","Tarryl Clark","1782","48.94"
"73","Stearns","County Commissioner District 1","01","NP","Craig Bomgaars","287","7.88"
"73","Stearns","County Commissioner District 1","01","NP","Steve Gottwalt","1572","43.17"
"73","Stearns","County Sheriff","","NP","Dwight P Pfannenstein","1115","5.90"
"73","Stearns","County Sheriff","","NP","Dave Bentrud","6335","33.50"
"73","Stearns","County Sheriff","","NP","Bob Dickhaus","4112","21.75"
"73","Stearns","County Sheriff","","NP","Steve Soyka","7346","38.85"
"74","Steele","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","101","5.18"
"74","Steele","U.S. Senate","","R","Rae Hart Anderson","204","10.46"
"74","Steele","U.S. Senate","","R","Jim Newberger","1333","68.32"
"74","Steele","U.S. Senate","","R","Merrill Anderson","313","16.04"
"74","Steele","U.S. Senate","","DFL","Steve Carlson","55","2.57"
"74","Steele","U.S. Senate","","DFL","Stephen A. Emery","28","1.31"
"74","Steele","U.S. Senate","","DFL","Amy Klobuchar","2027","94.63"
"74","Steele","U.S. Senate","","DFL","David Robert Groves","14","0.65"
"74","Steele","U.S. Senate","","DFL","Leonard J. Richards","18","0.84"
"74","Steele","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","45","2.24"
"74","Steele","U.S. Senate","Unexpired Term","R","Bob Anderson","793","39.43"
"74","Steele","U.S. Senate","Unexpired Term","R","Karin Housley","1173","58.33"
"74","Steele","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","25","1.20"
"74","Steele","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","95","4.58"
"74","Steele","U.S. Senate","Unexpired Term","DFL","Tina Smith","1529","73.69"
"74","Steele","U.S. Senate","Unexpired Term","DFL","Nick Leonard","88","4.24"
"74","Steele","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","283","13.64"
"74","Steele","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","55","2.65"
"74","Steele","U.S. House","1","R","Carla Nelson","792","37.73"
"74","Steele","U.S. House","1","R","Jim Hagedorn","1130","53.84"
"74","Steele","U.S. House","1","R","Steve Williams","122","5.81"
"74","Steele","U.S. House","1","R","Andrew Candler","55","2.62"
"74","Steele","U.S. House","1","DFL","Dan Feehan","1499","79.90"
"74","Steele","U.S. House","1","DFL","Colin ""Coke"" Minehart","377","20.10"
"74","Steele","State House","24A","R","John Petersburg","1537","100.00"
"74","Steele","State House","24A","DFL","Ethan Cords","295","18.65"
"74","Steele","State House","24A","DFL","Joe Heegard","1287","81.35"
"74","Steele","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","59","2.74"
"74","Steele","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","1085","50.39"
"74","Steele","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","1009","46.86"
"74","Steele","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","322","14.98"
"74","Steele","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","396","18.43"
"74","Steele","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","1393","64.82"
"74","Steele","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","27","1.26"
"74","Steele","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","11","0.51"
"74","Steele","Attorney General","","R","Doug Wardlow","1023","50.82"
"74","Steele","Attorney General","","R","Robert Lessard","323","16.05"
"74","Steele","Attorney General","","R","Sharon Anderson","667","33.13"
"74","Steele","Attorney General","","DFL","Mike Rothman","157","7.64"
"74","Steele","Attorney General","","DFL","Debra Hilstrom","475","23.13"
"74","Steele","Attorney General","","DFL","Matt Pelikan","150","7.30"
"74","Steele","Attorney General","","DFL","Tom Foley","307","14.95"
"74","Steele","Attorney General","","DFL","Keith Ellison","965","46.98"
"75","Stevens","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","23","3.72"
"75","Stevens","U.S. Senate","","R","Rae Hart Anderson","55","8.90"
"75","Stevens","U.S. Senate","","R","Jim Newberger","439","71.04"
"75","Stevens","U.S. Senate","","R","Merrill Anderson","101","16.34"
"75","Stevens","U.S. Senate","","DFL","Steve Carlson","9","1.12"
"75","Stevens","U.S. Senate","","DFL","Stephen A. Emery","4","0.50"
"75","Stevens","U.S. Senate","","DFL","Amy Klobuchar","781","97.38"
"75","Stevens","U.S. Senate","","DFL","David Robert Groves","3","0.37"
"75","Stevens","U.S. Senate","","DFL","Leonard J. Richards","5","0.62"
"75","Stevens","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","14","2.20"
"75","Stevens","U.S. Senate","Unexpired Term","R","Bob Anderson","254","39.87"
"75","Stevens","U.S. Senate","Unexpired Term","R","Karin Housley","369","57.93"
"75","Stevens","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","3","0.38"
"75","Stevens","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","28","3.54"
"75","Stevens","U.S. Senate","Unexpired Term","DFL","Tina Smith","654","82.68"
"75","Stevens","U.S. Senate","Unexpired Term","DFL","Nick Leonard","24","3.03"
"75","Stevens","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","62","7.84"
"75","Stevens","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","20","2.53"
"75","Stevens","U.S. House","7","R","Dave Hughes","488","77.83"
"75","Stevens","U.S. House","7","R","Matt Prosch","139","22.17"
"75","Stevens","U.S. House","7","DFL","Collin C. Peterson","740","100.00"
"75","Stevens","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","17","2.45"
"75","Stevens","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","411","59.31"
"75","Stevens","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","265","38.24"
"75","Stevens","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","221","27.97"
"75","Stevens","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","211","26.71"
"75","Stevens","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","341","43.16"
"75","Stevens","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","13","1.65"
"75","Stevens","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","4","0.51"
"75","Stevens","Attorney General","","R","Doug Wardlow","328","52.48"
"75","Stevens","Attorney General","","R","Robert Lessard","111","17.76"
"75","Stevens","Attorney General","","R","Sharon Anderson","186","29.76"
"75","Stevens","Attorney General","","DFL","Mike Rothman","51","6.68"
"75","Stevens","Attorney General","","DFL","Debra Hilstrom","157","20.55"
"75","Stevens","Attorney General","","DFL","Matt Pelikan","87","11.39"
"75","Stevens","Attorney General","","DFL","Tom Foley","81","10.60"
"75","Stevens","Attorney General","","DFL","Keith Ellison","388","50.79"
"75","Stevens","County Commissioner District 5","05","NP","Neil Wiese","91","24.46"
"75","Stevens","County Commissioner District 5","05","NP","James Solvie","76","20.43"
"75","Stevens","County Commissioner District 5","05","NP","Phil Gausman","205","55.11"
"76","Swift","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","54","5.52"
"76","Swift","U.S. Senate","","R","Rae Hart Anderson","126","12.87"
"76","Swift","U.S. Senate","","R","Jim Newberger","582","59.45"
"76","Swift","U.S. Senate","","R","Merrill Anderson","217","22.17"
"76","Swift","U.S. Senate","","DFL","Steve Carlson","48","3.70"
"76","Swift","U.S. Senate","","DFL","Stephen A. Emery","22","1.69"
"76","Swift","U.S. Senate","","DFL","Amy Klobuchar","1210","93.15"
"76","Swift","U.S. Senate","","DFL","David Robert Groves","11","0.85"
"76","Swift","U.S. Senate","","DFL","Leonard J. Richards","8","0.62"
"76","Swift","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","34","3.41"
"76","Swift","U.S. Senate","Unexpired Term","R","Bob Anderson","493","49.40"
"76","Swift","U.S. Senate","Unexpired Term","R","Karin Housley","471","47.19"
"76","Swift","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","26","2.11"
"76","Swift","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","105","8.50"
"76","Swift","U.S. Senate","Unexpired Term","DFL","Tina Smith","941","76.19"
"76","Swift","U.S. Senate","Unexpired Term","DFL","Nick Leonard","46","3.72"
"76","Swift","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","101","8.18"
"76","Swift","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","16","1.30"
"76","Swift","U.S. House","7","R","Dave Hughes","749","77.14"
"76","Swift","U.S. House","7","R","Matt Prosch","222","22.86"
"76","Swift","U.S. House","7","DFL","Collin C. Peterson","1180","100.00"
"76","Swift","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","70","6.49"
"76","Swift","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","554","51.39"
"76","Swift","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","454","42.12"
"76","Swift","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","160","12.44"
"76","Swift","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","554","43.08"
"76","Swift","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","520","40.44"
"76","Swift","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","38","2.95"
"76","Swift","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","14","1.09"
"76","Swift","Attorney General","","R","Doug Wardlow","398","40.65"
"76","Swift","Attorney General","","R","Robert Lessard","215","21.96"
"76","Swift","Attorney General","","R","Sharon Anderson","366","37.39"
"76","Swift","Attorney General","","DFL","Mike Rothman","104","8.48"
"76","Swift","Attorney General","","DFL","Debra Hilstrom","272","22.19"
"76","Swift","Attorney General","","DFL","Matt Pelikan","57","4.65"
"76","Swift","Attorney General","","DFL","Tom Foley","304","24.80"
"76","Swift","Attorney General","","DFL","Keith Ellison","489","39.89"
"77","Todd","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","67","4.72"
"77","Todd","U.S. Senate","","R","Rae Hart Anderson","137","9.65"
"77","Todd","U.S. Senate","","R","Jim Newberger","954","67.23"
"77","Todd","U.S. Senate","","R","Merrill Anderson","261","18.39"
"77","Todd","U.S. Senate","","DFL","Steve Carlson","42","3.68"
"77","Todd","U.S. Senate","","DFL","Stephen A. Emery","23","2.02"
"77","Todd","U.S. Senate","","DFL","Amy Klobuchar","1045","91.67"
"77","Todd","U.S. Senate","","DFL","David Robert Groves","23","2.02"
"77","Todd","U.S. Senate","","DFL","Leonard J. Richards","7","0.61"
"77","Todd","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","37","2.55"
"77","Todd","U.S. Senate","Unexpired Term","R","Bob Anderson","615","42.44"
"77","Todd","U.S. Senate","Unexpired Term","R","Karin Housley","797","55.00"
"77","Todd","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","20","1.81"
"77","Todd","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","84","7.59"
"77","Todd","U.S. Senate","Unexpired Term","DFL","Tina Smith","809","73.08"
"77","Todd","U.S. Senate","Unexpired Term","DFL","Nick Leonard","46","4.16"
"77","Todd","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","132","11.92"
"77","Todd","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","16","1.45"
"77","Todd","U.S. House","7","R","Dave Hughes","998","71.70"
"77","Todd","U.S. House","7","R","Matt Prosch","394","28.30"
"77","Todd","U.S. House","7","DFL","Collin C. Peterson","989","100.00"
"77","Todd","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","77","5.07"
"77","Todd","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","897","59.09"
"77","Todd","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","544","35.84"
"77","Todd","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","191","16.81"
"77","Todd","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","452","39.79"
"77","Todd","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","465","40.93"
"77","Todd","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","23","2.02"
"77","Todd","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","5","0.44"
"77","Todd","Attorney General","","R","Doug Wardlow","688","48.25"
"77","Todd","Attorney General","","R","Robert Lessard","303","21.25"
"77","Todd","Attorney General","","R","Sharon Anderson","435","30.50"
"77","Todd","Attorney General","","DFL","Mike Rothman","90","8.12"
"77","Todd","Attorney General","","DFL","Debra Hilstrom","256","23.08"
"77","Todd","Attorney General","","DFL","Matt Pelikan","96","8.66"
"77","Todd","Attorney General","","DFL","Tom Foley","215","19.39"
"77","Todd","Attorney General","","DFL","Keith Ellison","452","40.76"
"77","Todd","County Commissioner District 4","04","NP","Nikki Deyle","171","29.43"
"77","Todd","County Commissioner District 4","04","NP","Robert Henrich","112","19.28"
"77","Todd","County Commissioner District 4","04","NP","David G. Kircher","298","51.29"
"78","Traverse","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","12","5.15"
"78","Traverse","U.S. Senate","","R","Rae Hart Anderson","29","12.45"
"78","Traverse","U.S. Senate","","R","Jim Newberger","149","63.95"
"78","Traverse","U.S. Senate","","R","Merrill Anderson","43","18.45"
"78","Traverse","U.S. Senate","","DFL","Steve Carlson","6","2.14"
"78","Traverse","U.S. Senate","","DFL","Stephen A. Emery","2","0.71"
"78","Traverse","U.S. Senate","","DFL","Amy Klobuchar","268","95.71"
"78","Traverse","U.S. Senate","","DFL","David Robert Groves","3","1.07"
"78","Traverse","U.S. Senate","","DFL","Leonard J. Richards","1","0.36"
"78","Traverse","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","4","1.72"
"78","Traverse","U.S. Senate","Unexpired Term","R","Bob Anderson","81","34.76"
"78","Traverse","U.S. Senate","Unexpired Term","R","Karin Housley","148","63.52"
"78","Traverse","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","3","1.12"
"78","Traverse","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","12","4.48"
"78","Traverse","U.S. Senate","Unexpired Term","DFL","Tina Smith","205","76.49"
"78","Traverse","U.S. Senate","Unexpired Term","DFL","Nick Leonard","13","4.85"
"78","Traverse","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","32","11.94"
"78","Traverse","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","3","1.12"
"78","Traverse","U.S. House","7","R","Dave Hughes","182","78.79"
"78","Traverse","U.S. House","7","R","Matt Prosch","49","21.21"
"78","Traverse","U.S. House","7","DFL","Collin C. Peterson","271","100.00"
"78","Traverse","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","4","1.58"
"78","Traverse","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","187","73.91"
"78","Traverse","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","62","24.51"
"78","Traverse","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","28","10.11"
"78","Traverse","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","124","44.77"
"78","Traverse","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","117","42.24"
"78","Traverse","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","4","1.44"
"78","Traverse","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","4","1.44"
"78","Traverse","Attorney General","","R","Doug Wardlow","130","57.02"
"78","Traverse","Attorney General","","R","Robert Lessard","36","15.79"
"78","Traverse","Attorney General","","R","Sharon Anderson","62","27.19"
"78","Traverse","Attorney General","","DFL","Mike Rothman","6","2.31"
"78","Traverse","Attorney General","","DFL","Debra Hilstrom","43","16.54"
"78","Traverse","Attorney General","","DFL","Matt Pelikan","21","8.08"
"78","Traverse","Attorney General","","DFL","Tom Foley","48","18.46"
"78","Traverse","Attorney General","","DFL","Keith Ellison","142","54.62"
"79","Wabasha","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","98","7.24"
"79","Wabasha","U.S. Senate","","R","Rae Hart Anderson","163","12.04"
"79","Wabasha","U.S. Senate","","R","Jim Newberger","827","61.08"
"79","Wabasha","U.S. Senate","","R","Merrill Anderson","266","19.65"
"79","Wabasha","U.S. Senate","","DFL","Steve Carlson","44","2.52"
"79","Wabasha","U.S. Senate","","DFL","Stephen A. Emery","19","1.09"
"79","Wabasha","U.S. Senate","","DFL","Amy Klobuchar","1650","94.34"
"79","Wabasha","U.S. Senate","","DFL","David Robert Groves","17","0.97"
"79","Wabasha","U.S. Senate","","DFL","Leonard J. Richards","19","1.09"
"79","Wabasha","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","28","2.02"
"79","Wabasha","U.S. Senate","Unexpired Term","R","Bob Anderson","596","42.94"
"79","Wabasha","U.S. Senate","Unexpired Term","R","Karin Housley","764","55.04"
"79","Wabasha","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","21","1.23"
"79","Wabasha","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","73","4.29"
"79","Wabasha","U.S. Senate","Unexpired Term","DFL","Tina Smith","1323","77.69"
"79","Wabasha","U.S. Senate","Unexpired Term","DFL","Nick Leonard","66","3.88"
"79","Wabasha","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","187","10.98"
"79","Wabasha","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","33","1.94"
"79","Wabasha","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","69","4.77"
"79","Wabasha","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","726","50.14"
"79","Wabasha","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","653","45.10"
"79","Wabasha","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","286","16.25"
"79","Wabasha","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","390","22.16"
"79","Wabasha","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","1053","59.83"
"79","Wabasha","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","20","1.14"
"79","Wabasha","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","11","0.63"
"79","Wabasha","Attorney General","","R","Doug Wardlow","568","42.07"
"79","Wabasha","Attorney General","","R","Robert Lessard","258","19.11"
"79","Wabasha","Attorney General","","R","Sharon Anderson","524","38.81"
"79","Wabasha","Attorney General","","DFL","Mike Rothman","61","3.61"
"79","Wabasha","Attorney General","","DFL","Debra Hilstrom","359","21.22"
"79","Wabasha","Attorney General","","DFL","Matt Pelikan","108","6.38"
"79","Wabasha","Attorney General","","DFL","Tom Foley","533","31.50"
"79","Wabasha","Attorney General","","DFL","Keith Ellison","631","37.29"
"80","Wadena","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","62","5.62"
"80","Wadena","U.S. Senate","","R","Rae Hart Anderson","113","10.24"
"80","Wadena","U.S. Senate","","R","Jim Newberger","732","66.36"
"80","Wadena","U.S. Senate","","R","Merrill Anderson","196","17.77"
"80","Wadena","U.S. Senate","","DFL","Steve Carlson","26","3.35"
"80","Wadena","U.S. Senate","","DFL","Stephen A. Emery","29","3.74"
"80","Wadena","U.S. Senate","","DFL","Amy Klobuchar","704","90.84"
"80","Wadena","U.S. Senate","","DFL","David Robert Groves","10","1.29"
"80","Wadena","U.S. Senate","","DFL","Leonard J. Richards","6","0.77"
"80","Wadena","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","29","2.56"
"80","Wadena","U.S. Senate","Unexpired Term","R","Bob Anderson","491","43.26"
"80","Wadena","U.S. Senate","Unexpired Term","R","Karin Housley","615","54.19"
"80","Wadena","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","13","1.73"
"80","Wadena","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","38","5.06"
"80","Wadena","U.S. Senate","Unexpired Term","DFL","Tina Smith","566","75.37"
"80","Wadena","U.S. Senate","Unexpired Term","DFL","Nick Leonard","25","3.33"
"80","Wadena","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","95","12.65"
"80","Wadena","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","14","1.86"
"80","Wadena","U.S. House","8","R","Harry Robb Welty","137","12.36"
"80","Wadena","U.S. House","8","R","Pete Stauber","971","87.64"
"80","Wadena","U.S. House","8","DFL","Jason Metsa","61","8.39"
"80","Wadena","U.S. House","8","DFL","Joe Radinovich","319","43.88"
"80","Wadena","U.S. House","8","DFL","Soren Christian Sorensen","55","7.57"
"80","Wadena","U.S. House","8","DFL","Kirsten Kennedy","164","22.56"
"80","Wadena","U.S. House","8","DFL","Michelle D. Lee","128","17.61"
"80","Wadena","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","56","4.59"
"80","Wadena","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","719","58.93"
"80","Wadena","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","445","36.48"
"80","Wadena","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","122","15.82"
"80","Wadena","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","302","39.17"
"80","Wadena","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","320","41.50"
"80","Wadena","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","21","2.72"
"80","Wadena","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","6","0.78"
"80","Wadena","Attorney General","","R","Doug Wardlow","471","41.72"
"80","Wadena","Attorney General","","R","Robert Lessard","248","21.97"
"80","Wadena","Attorney General","","R","Sharon Anderson","410","36.32"
"80","Wadena","Attorney General","","DFL","Mike Rothman","46","6.15"
